Company Name,Revenue,Margin,Orders,Units,Recency
Customer12991,8193,3420,2,11,668
Customer12992,1752,491,1,1,620
Customer12993,2633,979,2,2,1161
Customer12994,18774,3052,2,30,637
Customer12995,1176,421,1,1,647
Customer12996,845,360,1,1,637
Customer12997,454,8,1,1,636
Customer12998,5694,1595,2,5,671
Customer12999,767,125,1,1,615
Customer13,1138,335,1,1,990
Customer130,40872,9182,6,34,2149
Customer1300,10440,922,5,19,2741
Customer13000,3063,1161,1,3,640
Customer13001,720,0,1,2,602
Customer13002,3189,472,3,5,1230
Customer13003,1370,491,2,2,1234
Customer13004,6391,1433,4,11,622
Customer13005,950,135,1,1,637
Customer13006,1200,175,1,1,605
Customer13007,2193,730,1,2,649
Customer13008,1088,12,1,1,630
Customer13009,440,3,1,1,606
Customer1301,4623,1896,4,4,3230
Customer13010,19847,3733,9,24,1182
Customer13011,12301,1954,1,15,648
Customer13012,1656,515,1,1,614
Customer13013,1250,475,1,1,657
Customer13014,726,48,1,1,634
Customer13015,7323,1311,4,5,1172
Customer13016,2835,515,1,3,677
Customer13017,1720,0,1,1,599
Customer13018,15586,3359,1,29,626
Customer13019,1581,633,1,1,657
Customer1302,5760,2135,2,5,1850
Customer13020,840,139,1,1,640
Customer13021,1929,714,1,1,598
Customer13022,1344,47,3,3,635
Customer13023,1304,457,1,1,679
Customer13024,2721,1041,1,2,642
Customer13025,2470,510,2,2,1236
Customer13026,4574,1286,1,4,616
Customer13027,4443,1590,2,6,1161
Customer13028,456,131,1,1,605
Customer13029,12541,2311,1,25,633
Customer1303,2291,874,2,2,1853
Customer13030,3577,985,2,3,1225
Customer13031,1652,312,1,1,626
Customer13032,765,359,1,1,643
Customer13033,2676,866,3,3,1162
Customer13034,465,83,1,1,619
Customer13035,3220,745,4,4,1233
Customer13036,876,196,1,1,680
Customer13037,914,199,1,2,634
Customer13038,899,146,1,1,630
Customer13039,29035,6504,3,32,1179
Customer1304,2810,1752,1,1,993
Customer13040,1440,215,1,1,623
Customer13041,3744,1258,1,4,669
Customer13042,9023,3453,4,5,1161
Customer13043,2236,278,1,1,635
Customer13044,745,289,1,1,670
Customer13045,1697,125,1,1,636
Customer13046,4851,1466,2,4,1189
Customer13047,850,145,1,1,678
Customer13048,3684,314,2,7,664
Customer13049,3013,1287,2,4,1193
Customer1305,6430,0,1,4,976
Customer13050,3406,1115,2,4,1143
Customer13051,1079,459,1,1,630
Customer13052,3803,486,2,6,1209
Customer13053,4229,1618,1,3,677
Customer13054,956,310,1,1,678
Customer13055,752,210,1,1,671
Customer13056,548,189,1,1,677
Customer13057,991,278,1,1,609
Customer13058,4340,1283,1,5,615
Customer13059,3785,1593,1,1,636
Customer1306,1956,193,2,2,1508
Customer13060,1146,200,1,1,610
Customer13061,774,300,1,1,641
Customer13062,3062,893,2,2,1310
Customer13063,2968,136,4,4,672
Customer13064,3766,1721,2,3,1215
Customer13065,1235,577,1,1,676
Customer13066,1181,535,1,1,609
Customer13067,33514,13441,1,22,684
Customer13068,1040,214,1,1,623
Customer13069,637,121,1,1,623
Customer1307,3067,894,2,2,1889
Customer13070,5081,1256,3,7,1217
Customer13071,4368,1764,3,5,1218
Customer13072,1416,520,1,1,616
Customer13073,2093,344,1,6,676
Customer13074,1062,294,1,1,605
Customer13075,1027,67,2,2,624
Customer13076,440,1,1,1,628
Customer13077,2240,280,4,5,621
Customer13078,9177,6151,2,2,649
Customer13079,491,13,1,1,672
Customer1308,5300,1936,7,7,3295
Customer13080,1076,315,1,1,670
Customer13081,1079,182,2,2,616
Customer13082,962,414,1,1,676
Customer13083,1188,482,1,1,644
Customer13084,1177,324,1,1,678
Customer13085,1204,371,1,1,620
Customer13086,5257,887,1,10,637
Customer13087,1632,266,1,3,616
Customer13088,2985,749,1,2,679
Customer13089,2870,152,1,9,669
Customer1309,8079,2279,8,13,3768
Customer13090,1168,338,1,1,669
Customer13091,4186,0,1,2,599
Customer13092,321,16,1,1,671
Customer13093,726,282,1,1,663
Customer13094,478,94,1,1,644
Customer13095,978,267,1,1,641
Customer13096,6343,2738,2,3,648
Customer13097,1885,420,1,3,642
Customer13098,1734,671,1,1,661
Customer13099,306,1,1,1,623
Customer131,3601,1323,1,3,990
Customer1310,717,177,1,1,1034
Customer13100,819,341,1,1,661
Customer13101,1569,307,1,1,643
Customer13102,8957,1340,10,14,1160
Customer13103,1912,815,1,2,629
Customer13104,1950,815,1,2,682
Customer13105,1495,611,1,1,628
Customer13106,5215,1725,1,7,661
Customer13107,813,102,1,1,606
Customer13108,2455,794,1,1,641
Customer13109,540,56,1,1,614
Customer1311,2879,317,3,3,2137
Customer13110,47135,24170,4,20,1208
Customer13111,655,198,1,1,621
Customer13112,1159,203,1,1,618
Customer13113,2204,627,2,2,667
Customer13114,1759,461,1,1,616
Customer13115,4883,586,4,6,1213
Customer13116,5416,979,1,9,636
Customer13117,1690,504,1,2,644
Customer13118,1678,603,1,1,646
Customer13119,3786,320,5,7,1173
Customer1312,1594,529,2,2,1527
Customer13120,1619,573,1,1,647
Customer13121,3255,1696,1,1,670
Customer13122,717,69,1,1,639
Customer13123,2019,425,1,1,655
Customer13124,291,25,1,1,648
Customer13125,1236,224,1,1,671
Customer13126,1000,641,1,1,640
Customer13127,1603,456,1,1,668
Customer13128,1545,309,1,1,600
Customer13129,1778,286,1,1,628
Customer1313,1265,352,1,1,1000
Customer13130,3698,921,3,4,1229
Customer13131,3176,314,1,1,657
Customer13132,513,72,1,1,616
Customer13133,2137,289,1,1,682
Customer13134,5411,1688,1,2,649
Customer13135,3644,721,1,1,681
Customer13136,863,395,1,1,634
Customer13137,14643,2661,8,17,1186
Customer13138,3175,808,4,4,1190
Customer13139,5111,806,3,5,1169
Customer1314,906,124,1,1,973
Customer13140,943,72,1,1,627
Customer13141,6004,2106,1,4,621
Customer13142,1062,0,1,1,598
Customer13143,4812,1534,3,3,1251
Customer13144,1299,486,1,1,641
Customer13145,2470,113,1,1,677
Customer13146,3893,708,1,2,684
Customer13147,1171,340,1,1,640
Customer13148,3156,1024,3,3,1218
Customer13149,448,61,1,1,604
Customer1315,1430,0,1,1,969
Customer13150,563,10,1,1,649
Customer13151,1611,362,1,1,635
Customer13152,2113,42,1,1,634
Customer13153,1047,222,1,2,670
Customer13154,1739,758,1,1,684
Customer13155,4737,435,1,9,637
Customer13156,3037,1203,1,4,683
Customer13157,1514,4,2,2,605
Customer13158,46201,5675,2,70,1120
Customer13159,1922,732,1,1,608
Customer1316,8612,2849,7,11,1936
Customer13160,837,330,1,1,679
Customer13161,3319,983,1,3,609
Customer13162,1265,695,1,1,606
Customer13163,623,253,1,1,626
Customer13164,352,59,1,1,628
Customer13165,635,110,1,3,673
Customer13166,1941,173,1,1,636
Customer13167,38248,8224,2,22,624
Customer13168,16685,6777,6,10,1223
Customer13169,675,0,1,1,601
Customer1317,18674,5404,7,14,3916
Customer13170,812,377,1,1,628
Customer13171,1293,606,1,1,617
Customer13172,699,111,1,1,615
Customer13173,3825,1608,1,1,663
Customer13174,2866,78,1,5,612
Customer13175,2111,384,3,3,1156
Customer13176,1938,441,2,3,620
Customer13177,10141,2008,2,20,1160
Customer13178,889,174,1,1,600
Customer13179,517,83,1,1,624
Customer1318,1479,393,1,1,1020
Customer13180,17131,1342,3,85,1166
Customer13181,440,6,1,1,635
Customer13182,2447,619,1,4,683
Customer13183,12451,3615,1,10,612
Customer13184,1513,567,2,2,1213
Customer13185,594,7,1,1,673
Customer13186,752,142,1,1,602
Customer13187,1202,345,1,1,658
Customer13188,1278,0,1,1,599
Customer13189,721,110,1,1,608
Customer1319,11096,2384,6,9,3396
Customer13190,1405,507,2,3,1121
Customer13191,17332,3635,2,10,621
Customer13192,483,22,1,1,649
Customer13193,1155,88,1,2,678
Customer13194,686,239,1,1,605
Customer13195,774,134,1,1,685
Customer13196,1320,299,1,1,634
Customer13197,926,361,1,1,608
Customer13198,1139,57,1,1,630
Customer13199,20000,3057,2,74,661
Customer132,8757,1198,3,10,2687
Customer1320,2087,285,3,5,2122
Customer13200,573,176,1,1,636
Customer13201,3015,997,1,3,601
Customer13202,3999,1716,1,4,650
Customer13203,9644,2824,1,6,650
Customer13204,4019,2240,2,2,1223
Customer13205,3520,210,2,13,1276
Customer13206,597,207,1,1,606
Customer13207,614,98,1,1,618
Customer13208,1561,428,1,2,602
Customer13209,7578,3670,3,9,1205
Customer1321,3258,1209,2,2,1544
Customer13210,7534,1327,5,19,684
Customer13211,686,76,1,1,671
Customer13212,7710,2043,6,7,1202
Customer13213,440,3,1,1,605
Customer13214,12890,182,8,25,1192
Customer13215,889,31,1,1,636
Customer13216,1342,24,1,3,628
Customer13217,670,5,1,1,679
Customer13218,745,273,1,1,669
Customer13219,3207,687,1,4,615
Customer1322,2204,780,1,1,1005
Customer13220,1936,321,3,3,630
Customer13221,1377,367,2,2,674
Customer13222,975,378,1,1,668
Customer13223,2546,649,1,3,627
Customer13224,689,207,1,1,650
Customer13225,4970,1920,1,8,606
Customer13226,322,43,1,1,630
Customer13227,2325,711,1,1,622
Customer13228,787,242,1,1,637
Customer13229,844,40,1,1,613
Customer1323,2434,1534,1,1,1007
Customer13230,1195,153,1,3,599
Customer13231,616,151,1,1,623
Customer13232,1317,288,1,2,637
Customer13233,1306,578,1,1,650
Customer13234,9800,1014,1,15,640
Customer13235,446,59,1,1,649
Customer13236,1139,239,1,3,620
Customer13237,3102,1519,2,2,1177
Customer13238,15686,2550,2,20,664
Customer13239,1349,200,2,2,1186
Customer1324,2766,462,1,2,971
Customer13240,2542,232,2,5,1210
Customer13241,730,291,1,1,634
Customer13242,910,330,1,1,630
Customer13243,840,23,1,1,599
Customer13244,1611,397,1,1,615
Customer13245,2822,267,2,4,633
Customer13246,1284,136,1,1,628
Customer13247,1700,489,1,1,662
Customer13248,1358,498,1,1,648
Customer13249,6109,152,2,18,643
Customer1325,1575,335,1,1,990
Customer13250,5113,1703,1,6,612
Customer13251,3499,647,3,5,634
Customer13252,451,173,1,1,640
Customer13253,5573,1347,2,8,1166
Customer13254,688,171,1,1,615
Customer13255,5237,771,4,9,1149
Customer13256,47403,5391,6,85,1179
Customer13257,3534,115,1,6,684
Customer13258,810,175,1,1,613
Customer13259,1285,338,1,2,669
Customer1326,740,108,1,1,985
Customer13260,51483,15825,1,80,686
Customer13261,27571,8252,2,30,1151
Customer13262,13073,3827,5,12,1248
Customer13263,2098,766,3,3,1135
Customer13264,2141,295,1,1,637
Customer13265,706,169,1,1,604
Customer13266,47615,6777,32,66,1157
Customer13267,10724,1970,8,10,1150
Customer13268,830,22,1,1,609
Customer13269,4476,1364,2,4,1206
Customer1327,12598,3453,9,13,3080
Customer13270,1000,147,1,1,630
Customer13271,1677,221,1,1,647
Customer13272,3335,0,1,2,598
Customer13273,708,189,1,1,619
Customer13274,1365,480,1,1,627
Customer13275,3238,1242,1,1,608
Customer13276,9503,2524,5,12,1197
Customer13277,749,262,1,1,622
Customer13278,4990,319,1,2,619
Customer13279,539,0,1,1,600
Customer1328,779,0,1,1,970
Customer13280,2097,323,2,3,1215
Customer13281,22619,5124,1,30,614
Customer13282,313,19,1,1,621
Customer13283,991,150,1,1,615
Customer13284,845,330,1,1,630
Customer13285,886,260,1,1,675
Customer13286,5152,770,1,5,625
Customer13287,708,230,1,1,619
Customer13288,2297,1028,1,2,663
Customer13289,31168,6031,4,18,1199
Customer1329,4504,634,2,4,997
Customer13290,3780,103,2,4,626
Customer13291,585,55,1,1,607
Customer13292,994,310,1,1,599
Customer13293,9738,3369,1,10,626
Customer13294,1173,0,1,1,607
Customer13295,1840,468,1,1,682
Customer13296,715,200,1,1,607
Customer13297,1987,372,2,2,1162
Customer13298,8744,3515,4,7,1758
Customer13299,2327,833,1,1,614
Customer133,980,96,1,1,989
Customer1330,1440,270,1,1,1028
Customer13300,1337,499,1,1,641
Customer13301,10010,3657,3,5,1178
Customer13302,7579,2260,2,4,650
Customer13303,3505,597,2,7,636
Customer13304,5161,1546,1,6,678
Customer13305,1207,0,1,1,614
Customer13306,1611,451,1,1,672
Customer13307,4318,774,2,10,1214
Customer13308,871,48,1,1,637
Customer13309,1171,115,1,1,622
Customer1331,1404,200,1,1,980
Customer13310,937,265,1,1,684
Customer13311,4031,752,1,3,668
Customer13312,1453,354,1,1,607
Customer13313,2650,171,1,2,599
Customer13314,1242,299,1,1,607
Customer13315,879,68,1,1,601
Customer13316,1650,326,1,1,600
Customer13317,1572,182,1,2,605
Customer13318,399,28,1,1,677
Customer13319,1535,319,1,1,619
Customer1332,60093,22540,10,40,2964
Customer13320,1249,484,1,1,665
Customer13321,499,77,1,1,601
Customer13322,3416,522,2,5,1146
Customer13323,2315,1093,1,1,601
Customer13324,1452,341,1,1,602
Customer13325,3512,929,1,3,656
Customer13326,1305,468,2,2,638
Customer13327,2942,289,1,2,636
Customer13328,1200,62,2,2,674
Customer13329,4116,83,1,20,656
Customer1333,1458,0,1,1,980
Customer13330,5733,1813,3,4,628
Customer13331,1189,38,1,1,670
Customer13332,2543,377,2,4,1149
Customer13333,5828,1389,1,9,682
Customer13334,3933,630,2,3,609
Customer13335,1291,40,1,1,670
Customer13336,910,54,1,1,603
Customer13337,770,0,1,1,597
Customer13338,1268,382,1,1,636
Customer13339,1591,355,1,1,661
Customer1334,45225,9525,7,55,3227
Customer13340,1542,0,1,1,598
Customer13341,2029,19,1,1,612
Customer13342,1340,108,1,1,635
Customer13343,2691,740,1,3,656
Customer13344,1015,269,1,1,675
Customer13345,2008,815,1,1,638
Customer13346,46465,7605,3,37,1190
Customer13347,1507,500,1,1,622
Customer13348,17203,1792,8,27,1208
Customer13349,2236,278,1,1,628
Customer1335,10872,2168,7,12,4077
Customer13350,3567,468,1,5,635
Customer13351,7874,1674,1,8,619
Customer13352,1159,0,1,1,598
Customer13353,30992,9829,2,25,627
Customer13354,1291,473,1,1,655
Customer13355,1358,16,1,2,649
Customer13356,1016,183,2,2,1135
Customer13357,647,0,1,1,599
Customer13358,1302,26,1,1,633
Customer13359,1127,318,1,1,675
Customer1336,5940,1619,1,4,1047
Customer13360,32729,10115,13,26,1206
Customer13361,670,5,1,1,679
Customer13362,539,80,1,1,675
Customer13363,629,121,1,1,620
Customer13364,1358,0,1,1,599
Customer13365,888,6,1,1,634
Customer13366,1042,143,1,1,655
Customer13367,830,4,1,1,635
Customer13368,4063,1567,1,3,654
Customer13369,3681,822,2,4,1209
Customer1337,6893,2823,4,5,2532
Customer13370,1443,515,1,1,637
Customer13371,1371,40,2,2,1224
Customer13372,7584,3238,2,6,648
Customer13373,1039,79,1,2,654
Customer13374,2801,1022,2,2,622
Customer13375,1762,412,1,1,609
Customer13376,647,67,1,1,671
Customer13377,5971,1753,4,5,627
Customer13378,849,21,1,1,635
Customer13379,5358,635,3,8,650
Customer1338,1871,725,1,1,1051
Customer13380,1484,367,1,1,644
Customer13381,767,65,1,1,643
Customer13382,9012,2621,1,12,627
Customer13383,1585,111,2,3,1196
Customer13384,469,84,1,1,664
Customer13385,525,27,1,1,621
Customer13386,881,200,1,1,677
Customer13387,3740,2237,3,3,1210
Customer13388,5632,860,4,7,1148
Customer13389,1421,0,1,1,600
Customer1339,15637,5236,3,12,1656
Customer13390,953,255,1,1,683
Customer13391,3299,847,2,3,673
Customer13392,1000,147,1,1,637
Customer13393,24112,7919,7,18,1169
Customer13394,963,446,1,1,608
Customer13395,879,224,2,2,621
Customer13396,1177,338,1,1,636
Customer13397,720,18,1,1,635
Customer13398,1527,317,1,1,630
Customer13399,385,17,1,1,644
Customer134,20579,4954,6,15,4202
Customer1340,5776,1786,4,6,2846
Customer13400,2129,0,1,1,598
Customer13401,75666,14188,4,130,1164
Customer13402,1139,57,1,1,628
Customer13403,906,170,1,1,663
Customer13404,22825,3866,3,33,1190
Customer13405,1078,270,1,1,641
Customer13406,1355,288,1,2,682
Customer13407,1930,554,1,2,677
Customer13408,16104,3080,4,13,1173
Customer13409,1380,375,1,1,664
Customer1341,17178,3998,6,14,2602
Customer13410,1008,86,1,1,670
Customer13411,3063,453,1,4,627
Customer13412,5092,1856,3,5,1136
Customer13413,640,32,1,1,679
Customer13414,1613,364,1,1,654
Customer13415,36446,12568,4,26,1235
Customer13416,2203,834,1,3,677
Customer13417,5254,529,3,8,1197
Customer13418,949,307,1,1,621
Customer13419,1249,411,1,1,626
Customer1342,65642,8856,21,100,3464
Customer13420,2743,373,3,3,659
Customer13421,510,205,1,1,672
Customer13422,554,207,1,1,677
Customer13423,664,33,1,1,684
Customer13424,983,160,1,1,622
Customer13425,1294,488,1,1,627
Customer13426,2974,600,2,2,631
Customer13427,1372,351,1,2,621
Customer13428,4115,818,2,2,647
Customer13429,4754,1290,3,3,1227
Customer1343,686,113,1,1,1033
Customer13430,9951,4143,1,11,644
Customer13431,320,5,1,1,665
Customer13432,6129,1381,2,8,1203
Customer13433,2244,114,1,2,619
Customer13434,2075,637,1,2,679
Customer13435,5523,0,1,6,598
Customer13436,1500,284,2,2,636
Customer13437,1874,474,1,1,685
Customer13438,1805,63,1,1,640
Customer13439,3071,122,1,3,623
Customer1344,1713,255,1,1,981
Customer13440,1476,431,1,2,634
Customer13441,2000,521,1,1,665
Customer13442,2222,549,1,2,649
Customer13443,5328,2398,4,4,1198
Customer13444,1270,336,1,1,630
Customer13445,1643,71,1,1,678
Customer13446,511,14,1,1,607
Customer13447,5987,1692,3,3,1160
Customer13448,15620,6935,1,10,662
Customer13449,7568,1340,7,12,1203
Customer1345,3451,466,1,4,1006
Customer13450,4698,1616,1,3,640
Customer13451,936,261,1,1,637
Customer13452,2961,0,1,1,600
Customer13453,5785,904,1,12,626
Customer13454,7509,2451,5,5,1168
Customer13455,1980,287,1,1,685
Customer13456,27509,7928,17,22,1150
Customer13457,831,20,1,1,611
Customer13458,1538,493,1,1,611
Customer13459,1125,77,1,1,606
Customer1346,1712,555,1,1,995
Customer13460,936,281,1,1,623
Customer13461,1194,3,1,2,679
Customer13462,2239,281,1,1,647
Customer13463,29885,5412,2,12,1201
Customer13464,1026,335,1,1,643
Customer13465,936,392,1,1,646
Customer13466,1706,570,1,1,613
Customer13467,5914,1797,1,6,600
Customer13468,3484,762,1,4,613
Customer13469,1414,0,1,1,679
Customer1347,250,10,1,1,1008
Customer13470,1849,487,1,2,636
Customer13471,778,143,1,1,647
Customer13472,1487,255,3,3,667
Customer13473,792,88,1,1,636
Customer13474,2097,310,1,3,612
Customer13475,660,0,1,1,640
Customer13476,1590,359,1,1,612
Customer13477,1513,527,1,2,686
Customer13478,2407,512,1,4,599
Customer13479,1526,369,1,2,633
Customer1348,21364,5447,9,16,3070
Customer13480,1526,349,2,2,640
Customer13481,1495,677,1,1,608
Customer13482,1487,300,1,1,606
Customer13483,18190,6744,1,9,615
Customer13484,646,234,1,1,677
Customer13485,4876,1911,1,2,651
Customer13486,3644,1564,1,3,683
Customer13487,2830,739,2,2,1121
Customer13488,8623,2563,4,8,1221
Customer13489,1353,476,1,1,623
Customer1349,12738,3783,4,9,2697
Customer13490,2667,93,1,3,634
Customer13491,1390,327,1,1,634
Customer13492,1427,339,1,1,630
Customer13493,13324,2678,2,20,622
Customer13494,1297,32,1,1,638
Customer13495,745,75,1,1,602
Customer13496,1480,312,1,1,652
Customer13497,8795,1883,4,5,1161
Customer13498,579,58,1,1,655
Customer13499,3822,1106,1,4,658
Customer135,1610,341,1,1,1000
Customer1350,3478,1035,2,3,1769
Customer13500,2074,1,1,3,641
Customer13501,1000,147,1,1,637
Customer13502,11024,3253,2,9,623
Customer13503,1965,563,1,1,653
Customer13504,30896,7745,17,42,1209
Customer13505,1480,348,1,1,633
Customer13506,2146,657,2,3,1166
Customer13507,7209,2107,3,6,676
Customer13508,2415,673,1,2,608
Customer13509,1123,193,2,2,1158
Customer1351,9450,1191,5,13,2580
Customer13510,1613,702,1,2,668
Customer13511,820,257,1,1,675
Customer13512,1532,517,1,1,614
Customer13513,10486,2303,1,13,658
Customer13514,850,213,1,1,670
Customer13515,282579,64404,6,455,1200
Customer13516,1189,0,1,1,633
Customer13517,600,62,1,1,619
Customer13518,517,3,1,1,683
Customer13519,13746,5171,3,13,1168
Customer1352,58192,15617,9,43,3268
Customer13520,1191,144,1,1,631
Customer13521,2269,673,2,2,674
